,ship_to_name,ship_to_name_Kfold_Target_Enc
14094,PRY.RUSUN PIK PULO GADUNG,1150.578847252578
14095,BAUER PRATAMA INDONESIA PT,1464.0
14101,SIB - PLANT PULO GADUNG,1150.578847252578
14107,PT BUMI SARANA BETON,1150.578847252578
14120,ANUGERAH MORTAR ABADI PT.,795.625
14125,AZKA SEJAHTERA,821.7857142857143
14126,RDM BERKAH BETON SADAYA,800.0
14127,BOGOR PERSADA INDONESIA PT.,871.7647058823529
14129,PRY GUDANG CILEUNGSI/CKS,825.0
14131,CONWOOD INDONESIA PT.,834.2857142857143
14133,DEMIX SARANA INDUSTRI INDONESIA PT.,867.3809523809524
14134,DUTA SARANA.PT ( I ),1050.735294117647
14135,PBR ETERNIT GRESIK,771.0551943028725
14141,PT JBI PLANT SADANG,780.0
14143,MAPEI INDONESIA CONSTRUCTION,991.3333333333334
14144,NIAGA SEJAHTERA BERSAMA PT./INDOKON,883.5506853389082
14147,RDM SAC NUSANTARA,830.0
14149,PRY KAWASAN INDUSTRI DELTAMAS,780.959213734677
14152,BP SENTUL1/PRY UNIV ISLAM INTERNT,720.0
14153,SIKA INDONESIA PT. - PLANT CIBITUNG,785.0
14155,SBB BP MALOKO,1150.578847252578
14157,SBB PAMANUKAN/PRY PRESERVASI,1150.578847252578
14158,SBB SENTUL / PRY SUMMARECON,720.0
14162,TRIMUKTI PRATAMA PUTRA / PRY APBD T,1150.578847252578
14164,USI PL SUMEDANG,1150.578847252578
14166,WBP / PRY  PORT YANGON  PL SADANG,577.5
14179,SURYA FAJAR BUANARAYA PT.,784.2857142857143
14182,APB BP JAMBU KULON / PRY TOL JOGLO,1150.578847252578
14189,RDM BANGUN ANUGRAH BETON NUSANTARA,807.8571428314287
14190,RDM BANYU PUTIH JAYA INDAH,835.7142857142857
14192,RDM BAROKAH MERAPI MANDIRI,860.0
14193,RDM BAYU MURTI YASA / BMY,815.6249999775001
14194,RDM BBM BETON,863.2500004682346
14197,RDM BIMA AGUNG,1150.578847252578
14199,PRY BUMI SARANA MAKMUR,910.0
14200,RDM CEBONG KONSTRUKSINDO / CK,890.6896551578446
14201,PBR CIPTA MORTA UTAMA KENDAL,864.375
14202,RDM DEWI RATIH PUTERA,868.1815792818531
14204,HUTAMA KARYA / PRY APBD GRINSING BA,820.5
14209,"KARYA MANUNGGAL JAYA LESTARI, PT",744.0
14211,RDM KARYA ALAM ABADI,812.2222222222222
14213,PRY KITB / LEO PUTRA MANDIRI,1150.578847252578
14216,PBR CV MASTER BETON,920.0
14217,PBR MEGA CONCRETE CV,930.0
14218,CV ARISTA KARYA,873.7431693801641
14219,PRY KWS INDUSTRI BATANG / MOEHANDAS,858.5161410778553
14220,RDM NINGSRI PL SAYUNG / NINGSRI,895.5555555555555
14221,NUSA JAYA CONCRETAMA,901.9999989083778
14222,PBR NUSANTARA BUILDING INDUSTRI,846.9230769230769
14224,PIRAMIDA  PABRIK GENTENG(MGL),945.0
14227,PBR GRIYA PAVING MANDIRI,920.0
14236,SAMUDERA BETON / PRY TEGAL BREBES,1150.578847252578
14239,RDM SCG PLANT SEMARANG,827.4375
14240,RDM SCG PLANT SOLO RING ROAD,808.9583333333333
14241,SEGA ANUGRAH / PRY SABO DAM MERAPI,1150.578847252578
14245,PBR UD SUMBER JAYA,930.0
14246,RDM SURYA BUANA INDAH,920.0000017492832
14249,RDM SURYA  KARYA SETIABUDI PL PURBA,880.0
14251,RDM SURYA CAKRA SAKTI - KLATEN,874.5454545454545
14252,RDM SYAKIRA FATISHA KARYA MANDIRI,905.7142857142857
14253,PBR TRI PILAR BETON MAS,855.0
14254,RDM TRIYAGAN HARMET PERKASA/THP,899.9722219943576
14257,USI PL KAWASAN INDUSTRI BATANG,1150.578847252578
14263,RDM FANIDITA SARANA KSO/WIDJOJO KOE,857.5
14265,PBR ABDILLAH WIDJAYA,890.0
14266,RDM ADHIMIX PCI INDONESIA/API,865.0
14267,RDM ADHIMIX RMC INDONESIA/ARI,836.6666666666666
14268,PRY PERUM KINGS PARK-BATU/AOP,1187.5
14269,PBR AMAK FIRDAUS UTOMO PT,830.0
14272,PBR ANUGERAH CONCREATE CEMERLANG,944.0
14273,APB MANYAR / PRY SMELTER GRESIK,1150.578847252578
14278,RDM ASIA BETON,801.0769250437061
14279,ASINDO KARSA JAYA PT.,736.0
14281,PBR BAROKAH JAYA,900.0
14284,PRY PEMB PERUM PERMATA JINGGA II/BA,1175.0
14288,RDM CAHAYA INDAH / PRY JLN RIGID LA,840.0
14290,CITICON NUSANTARA INDUSTRIES,803.948717948718
14291,"CITRA, PABRIK GENTENG",937.1428571428571
14292,PBR CONBLOCK INDONESIA PERSADA/CIP,909.0909090909091
14295,PBR CV DEWA DEWA,858.75
14298,RDM DUA PUTRI KEDATON PT,896.1538461538462
14299,LISA CONCRETE INDONESIA PT.(NGORO),0.0
14300,DUTA BANGSA MANDIRI PT.(BANYUWANGI),735.0
14303,DUTA BANGSA READYMIX,905.6666666841676
14309,"FOCON INDONESIA, PT",809.3333333333334
14310,PBR PRIMA VOS LIGHT BLOCK,716.9565217391304
14312,RDM GORGA MARGA MANDIRI,869.4327150711576
14313,PBR GRC BOARD JOMBANG,852.0833333333334
14314,"PBR TIGER, PT",897.1428571428571
14316,RDM HARAPAN BARUSEJAHTERA PLASTIX M,894.5454545454545
14317,PRY SUNCITY BIZ PORONG/INDO PURNA,850.0
14318,PBR INDOBANGUN MAKMUR UTAMA,914.6666666666666
14320,RDM JASA KARYA,812.5714285714286
14322,PBR AURA SINAR BARU,903.3333333333334
14327,PBR MAJU MAKMUR PABRIK TEGEL,1050.0
14330,PBR MONIER,817.4696813776574
14331,PBR NOVITA,910.0
14332,PABRIK ETERNIT MECO,935.0
14333,PBR PAKIS INDAH,920.0
14336,DELTAMAS PRIMA SENTOSA  PT,899.1304347826087
14338,PBR DUTA BETON GROUP,920.0
14339,PESONA ARNOS BETON PT.,916.2
14341,RDM PIRANTI UTOMO MAKMUR PL TUREN,860.0
14342,PP URBAN / PRY PLTU BOL-MONG SULUT,1798.142857142857
14344,PBR PRIMACON,950.0
14346,"ULER RAYA INDONESIA, PT",1150.578847252578
14352,RDM ROSAN PRIMA GROUP,842.5
14354,SARI BUMI CONBLOCK CV,920.0
14356,RDM SCG PLANT KRIAN,832.1428571428571
14357,PBR SETIA CV,930.0
14358,SHICA JAYA SENTOSA PT.,898.0
14359,PBR SINAR ABADI CITRA SARANA PT,878.8942439559578
14361,BATCHING PLANT GEDANGAN,820.0
14363,"SPEED MIX, PT",764.9999999350483
14365,RDM SUGIH WARAS JAYA,829.9999963662791
14366,SUMBER JAYA (PAB. STONE - CRUS,925.0
14367,RDM SUMBER KALI BETON,872.5
14368,PRY APBD BOJONEGORO / SBS PL TRUCUK,1272.5
14369,PRY GREEN LIVING RES THP2/ TIDAR,1175.0
14370,RDM TIRTA PERKASA ABADI,910.0
14371,RDM TIRTA PERKASA ABADI-DAMPIT,921.5384615384615
14373,"TJIWI KIMIA, PT (PABRIKAN)",907.7777777777778
14374,TONGGAK AMPUH,890.0
14375,PRY WADUK SEMANTOK/TRIJAYA ADHIMIX,886.3333333333334
14379,"KADIRI SARANA BHAKTI, PT",897.6470588235294
14381,RDM TUGU BETON SEMESTA ABADI PT,864.6153910593268
14382,TUREN INDAH BETON GEDUNG C,1150.578847252578
14391,PBR WANGI JAYA,950.0
14392,PRY TOL LEGUNDI-BUNDER/WBP,880.0
14400,CITRA MANDIRI REKAYASA PT.,1014.2289377289375
14402,DUTA INDO LESTARI PT.,1076.875
14406,RDM PBA READYMIX BP BANJAR,920.0
14408,PT NARHINA BETON SEJAHTERA,940.0
14412,PRY BENDUNGAN SEPAKU SEMOI,1170.0
14413,PT Bumi Karsa,1150.578847252578
14416,RDM LANGGENG ARSIH MANDIRI,1108.3333333333333
14418,PT ANUGERAH MANDIRI 95,1166.6666666666667
14420,PT NHA PUTRA TANGGUH,1150.578847252578
14421,RDM SSK BP BALIKPAPAN,1076.25
14423,VUB BP BONTANG,1142.857142857143
14428,OMP RAHMAT SEJATI KSO,1150.0
14432,Proyek Wika beton Pbb,696.1578947368421
14434,PT. MANDALA UTAMA BETON,975.0
14435,PT.VARIA USAHA BETON,1150.578847252578
14437,PROYEK BENDUNGAN TEMEF,1200.0
14438,RDM ANUGRAH NUANSA KASIH,1155.0
14439,proyek BD-PKT-APBNP-19 MODERN WIDYA,1510.0
14440,PT SURYA INTAN HARMONI JAYAPURA,1316.6666666666667
14441,PT. PASELA JAYA,1355.0
14460,PBR PRECAST / BP I WITON KAMPAR (PO,1150.578847252578
14461,PBR PRECAST / MP I WITON KAMPAR PO,1171.75
14463,PT Sempurna Precastindo,935.0
14467,PT Jeni Prima Putra,935.0
14474,CHARLY ALFA TIMUR,962.1428571428571
14477,LOMPULLE,960.0
14479,PT. Makassar Indah Graha Sarana,950.0
14486,TIGA PERMATA TARSIS,950.0
14500,Proyek Irigasi Konawe Plant Konawe,1150.578847252578
14501,CV. TRMIX SULUT SEJATI,1200.0
14502,CV.BERSINAR,1200.0
14503,NK - Pry Pinggiran Pantai Malalayan,1150.578847252578
14507,PROYEK TOL MANADO BITUNG,1122.4971999999998
14508,WIKA - Pry Rusun TNI Denzipur Maumb,1150.578847252578
14510,PT Era Asta Marin Nusantara,1150.578847252578
14513,PT Perkasa Beton,1039.0015004889603
14515,PT Alco Sejahtera Abadi,1150.578847252578
14516,PT Andalas Kariatama Sejahtera Siju,1202.5
14517,PT Andhika Bangun Perkasa,1129.0
14529,WBP BP PALEMBANG,1471.2
14535,AYU SEPTA PERDANA PEMATANG SELENG,1450.0
14537,"DEXTONINDO PERSADA, PT",1215.0814814814828
14538,PT. Dextonindo Persada SBA,1215.0814814814828
14541,Pryk Tol Tb Tinggi HK,584.4444444444445
14543,PANGERAN BETON,1238.2
14545,PT PP Presisi Tol Inkis,1304.0
14546,Proyek Tol Indrapura Kisaran PO 9 C,1150.578847252578
14548,PT Sorik Merapi Abadi,1280.0
14549,PT Sabaritha Perkasa Abadi,1300.0
14554,T TON,1310.909090909091
14555,EMA PT Rihitindo Toba Beton,1450.0
14556,EMA PT Trimurti Perkasa Bangun Beto,1150.578847252578
14558,WBP BP Petatal,1150.578847252578
14561,BP STA 18 N,1150.578847252578
14563,BP STA 4 Padang Tidji N,1150.578847252578
14564,Proyek Jalan Tol BP Seulawah N,1150.578847252578
14570,Waskita Bendungan Rukoh 90,1180.0
14571,ADI JAYA BETON / PRY DERMAGA SANUR,1150.578847252578
14572,ADI JAYA BETON / PRY PURA BESAKIH,1150.578847252578
14574,RDM CAHAYA BALI BANGUN PERSADA PT,0.0
14575,HARAPAN JAYA BETON / PRY DERMAGA SA,1150.578847252578
14581,RDM SINAR BALI BINAKARYA PL TAMBLAN,1040.0
14583,SINAR BALI BINAKARYA PL BEDUGUL,1150.578847252578
14585,NIAGA PAPERINDO SEJATI,1150.578847252578
14591,PBR MERCUSUAR,1150.578847252578
14594,PRY PALMAS PROJECT ENGINEER,945.0
14600,SBB CILEGON/PRY PLTU JAWA 9-10,1150.578847252578
14605,RDM Agung Beton P U Tol Bengkulu,958.3333333333334
14613,PBR PAVING ABC SLEMAN,880.0
14616,PRY  BOGOWONTO / SKS,860.0
14618,PRY MRT JAKARTA/NITTOC CONSTRUCTION,1150.578847252578
14624,SBB ANCOL/PRY JKT INTL STADIUM,1150.578847252578
14636,ADHI COMMUTER PROPERTY CITY SENTUL,1150.578847252578
14638,PT. APG PROYEK RRI DEPOK,1150.578847252578
14643,APB PABRIK BARAT PURWAKARTA,918.1818181818181
14649,BASUKI RAHMANTA PROYEK JONGGOL,790.0
14651,BERDUA MULTI NIAGA / PRY APBD INDRA,1150.578847252578
14653,CATUR PUTRA MAPAN PT.,793.9277709338535
14656,CISANGKAN PT. PLANT PURWAKARTA,794.0
14658,CV.BINTANG/PRY IRIGASI PEMDA BEKASI,1150.578847252578
14659,RDM DARMA JATI PERKASA / CIREBON,1150.578847252578
14661,DIRGANTARA BETONINDO / PRY TOL CISU,1150.578847252578
14667,JASA MARGA TOLL ROAD KARAWANG,780.0
14668,RDM JONGGOL KARYA SEMESTA,894.375
14671,RDM MEGACON BANGUN PERKASA,1150.578847252578
14672,RDM MY MIX PL INDRAMAYU,810.6683982720225
14673,PHOENIX NUSANTARA MAJU,1150.578847252578
14675,FRESH BETON CIANJUR / PRY APBD,1150.578847252578
14677,SARANA BETON INDONESIA-KWG,1150.578847252578
14681,PBR SILIH ASUH BAGUS,1150.578847252578
14695,PT. SULAWESI READYMIX,345.0
14697,RDM PERKASA RAYA,1200.0
14698,PROYEK WIJAYA KARYA BETON SMELTER K,993.3333333333334
14699,PT. NUSANTARA SEJAHTERA BERSAMA,1200.0
14703,PT.SAMAEROT TRI PUTRA,1046.25
14717,PT TRI JAYA PUTRA DHARMASRAYA,1350.0822732261538
14722,RDM SCG PLANT INDRALAYA,227.5
14723,Waskita PLN Tower Linggau,700.0
14728,Pryk Asahan 3 Simitzu KSO Adhi Kary,1435.0
14730,AYU SEPTA PERDANA PINANG LOMBANG,1450.0
14731,"BHARATA BETON , PT",1265.0
14735,EMA PT Karunia Beton Lestari,1261.076923076923
14736,KREASIBETON ASAHAN III,1408.5714285714287
14737,"MEDAN BETON TEGUH PERKASA, PT",1249.2666666666667
14738,CV. Mitra Abadi Nusantara-SBA,1400.0
14739,Nittoc Proyek Asahan III,1340.0
14752,"ABAD JAYA ABADI SENTOSA, BNA, LBNA",943.5391999999999
14756,"LHOKNGA BETON, BNA",959.521502286638
14758,Pryk PLTA Peusangan 1 & 2 / PP,1140.0
14759,Pryk PLTA Peusangan 1 & 2/PP,1140.0
14761,PT Krueng Meuh,1327.142857142857
14764,PT Wajib Usaha,1150.578847252578
14769,RDM BALI BETON MANDIRI,1028.1425330140842
14775,RDM SCG / OPC  / SCG JAYA READYMIX,1060.7142857142858
14779,JM MUTU UTAMA PT.,1828.0004487983028
14780,BANGUN BANTALA INDONESIA,266.6666666666667
14785,JBI / PRY REHAB JALAN CIPANAS LEBAK,1150.578847252578
14786,PT JBI PLANT TANGERANG,780.0
14788,ZEROWEIS BATAVIA MARKETING PT.,788.8
14789,RDM MAGNA BETON INDONESIA,800.0
14793,PANTONEPILE KWARTATAMA.PT (TGR),712.2776164080865
14794,RDM POWER BETON,740.0
14801,PBR WBP BOJONEGARA,758.0555555555555
14809,RDM JOMBOR PERMAI INDAH,860.0
14810,RDM KURNIA SEJAHTERA BETON,801.818184123642
14811,PBR GENTENG MUTIARA,865.0
14813,RDM SCG PLANT YOGYA RING ROAD,840.9375
14814,RDM SELO PROGO SAKTI,910.0
14825,Proyek PLTA Kerinci 150 MV,1248.103832915769
14844,BENTENG BANGUN SEJAHTERA PT.,900.0
14847,CV BILQIS RAHAYU / ON SITE SUBANG,1150.578847252578
14848,PRYK APBD PATROL IDM/BILQIS BETON,1150.578847252578
14854,PT ROYALBOARD BANGUNINTI UTAMA (DS),806.0
14858,EKA ABADI BETON PLANT INDRAMAYU,820.0
14860,FICAMP INDO SENTOSA JAYA PT.,783.0769230769231
14864,PRY HUTAMA PRIMA CIGUDED,810.0
14868,KARUNIA MEGAH WISESA,802.5
14869,KOMPONINDO.B (CIKARANG),805.0
14875,BUMI JAYA SAMPURNA PT.,811.6666666666666
14880,PRY PP URBAN PLANT SADANG,574.9411764705883
14884,PBR SAGAINDO JAYA ABADI,810.0
14888,BATCHING PLANT BANDUNG,750.0
14894,SBB SUMEDANG/PRY CISUMDAWU 4,1150.578847252578
14896,TARUNA BETON/PRY MENARA PERTAMINA B,1150.578847252578
14905,PBR WBP PL CIBADAK / PRY BOCIMI,513.3333333333334
14920,RDM BENGAWAN READYMIX PT,859.2307684345576
14922,RDM BETON BUDI MULYA,887.3333333333334
14923,RDM BETON JAYA UTAMA/BJU,892.0257830298765
14927,RDM DIRGANTARA BETONINDO / BOYOLALI,854.1666666666666
14929,PBR FOCON INTERLITE PL SMRG/FOCON,789.25
14933,PANCA KARYA SENTOSA,430.0
14939,PRY KWS INDUSTRI BATANG / JKB,815.7142857142857
14943,KARSA PILAR KONSTRUKSI / BOJONG,1150.578847252578
14944,PT KARSA PILAR KONSTRUKSI,1150.578847252578
14945,KARYA ADI KENCANA / PRY REKONS JL K,0.0
14947,KARYA WIRA BETON READYMIX PT.,887.0
14948,RDM KEJORA JAYA RAYA,881.9999999833332
14949,PBR KINI JAYA INDAH,950.0
14950,"PBR BALTON KURNIA ABADI, PT",950.0
14953,RDM MITRA BETON PERKASA,867.6923067072973
14954,RDM NEW CAKTI P. SUCEN,1150.578847252578
14957,RDM NURCAHYA JAYA LESTARI BETON,866.6666666277777
14960,"NUSANTARA BUILDING INDUSTRIES,",846.0
14961,PBR KURNIA ALAM SEJAHTERA,195.55555555555554
14965,PRY BATCHING PLANT KIT BATANG PKT 1,841.5
14968,PBR RAGAM USAHA PRIMA PT,970.0
14970,RAJA BETON / PRY KITB - PL BATANG,1150.578847252578
14971,RAJA BETON / PRY PL PEKALONGAN,1150.578847252578
14974,RDM SAFINA JAYA PL PATI,846.0
14975,PBR SAHABAT MEMBANGUN (MORTAR ESTRI,905.3846153846154
14976,RDM SAKA PILAR UTAMA,881.9999999760001
14977,RDM SATRIA SAFIRA GROUP,857.9999999699999
14981,PBR SOLO PAVING BLOCK,958.3333333333334
14988,PBR SUPREME AGUNG PERKASA CV,916.4285714285714
14991,RDM SURYA TEKHNIK PERKASA,876.4285714285714
14992,RDM TRI JAYA CIPTA MAKMUL PL WONOGI,910.0
14993,RDM TRIKASARI,1150.578847252578
15002,WASKITA KARYA / PRY UIN SEMARANG,800.0
15003,PRY WIDODO MAKMUR UNGGAS,1150.578847252578
15007,ALAM MAHA TEDUH SURABAYA,865.0
15010,APB MOJOKERTO / PRY SMELTER GRESIK,1390.0
15013,PBR BANYUWANGI INDO RAYA PT,811.5384615384615
15016,RDM BORNEO JAYA SAKTI,874.0
15018,BETON CITRA ABADI PLANT 4,780.0
15020,PBR CIPTA MORTA INDONESIA PT,811.25
15021,CISANGKAN PT. PLANT PASURUAN,826.0
15026,DUTA BETON MANDIRI PT.,845.5555555555555
15027,DUTA PAVING MANDIRI CV.,842.6666666666666
15034,GRAHA JAYA KONKRIT PT.,920.0
15035,"HUME SAKTI INDONESIA, PT",872.0
15036,PBR INDONESIA CELLULAR CONCRETE,915.0
15037,JAYA BETON / PRY SMELTER GRESIK,1150.578847252578
15038,"JAYA BETON INDONESIA, PT",466.6666666666667
15039,PRY JAYA BETON INDONESIA PL DRIYORE,0.0
15041,PBR JAYA ETIKA BETON,901.304347826087
15042,PBR JAYA MULYA CV,942.8846153846154
15044,PBR KARANG MAKMUR ETERNIT,860.0
15046,RDM KHARISMA BINA KONTRUKSI,930.0
15047,LANTAI MAS CV.,920.0
15048,PBR LANTAI MAS UD,920.0
15053,PBR MANNA UD,950.0
15055,RDM NINDYA MINARTA / BEND TUGU,802.3333333333334
15056,"PABRIK GENTENG HERO, PT",921.875
15057,PBR PAKERINT PT,950.0
15060,PBR KARUNIA HOSANA,930.0
15061,PBR KARYA INDO BETON,850.0
15063,PBR PERSADA JAYA CV,893.1111111111111
15064,"PERUSAHAAN TEGEL & BETON ""ACC""",942.1538461538462
15065,PRIORITY ONE INDONESIA PT.,836.0
15067,RDM  PUTRA MANDIRI,931.4285714285714
15069,"PUTRA PRIMA SENTOSA, PT",892.75
15074,SAKURA BETON CV.,620.0
15075,SARANA BETON UD,935.0
15085,PRY JL RIGID MOJOKERTO/JISOELMAN PU,820.0
15086,PRY UNMUH SIDOARJO/SIRKAH PURBANTAR,820.0
15087,BATCHING PLANT PANDAAN,820.0
15090,RDM SUGIH WARAS JAYA/PRY BEND. JATI,726.25
15091,SUPERIOR PRIMA SUKSES PT.,812.0
15093,PBR SURYA BUANA,865.3846153846154
15096,RDM TRI JAYA CIPTA MAKMUR PT,884.999998922042
15100,TUREN INDAH BETON GEDUNG A,1150.578847252578
15101,PBR UBIN BETON DINOYO,1000.0
15102,PBR UBIN SURABAYA PERMAI,900.0
15103,RDM UNGGUL JAYA BETON,866.8574201517557
15106,"RDM WAHYU KARYA SIMANTAMA, PT",1150.578847252578
15107,WBP PL PRAMBON / SIK,1150.578847252578
15109,"RDM CITRA MANDIRI REKAYASA, PT",1002.5467032967031
15110,DUTA ASA JAYA,1170.0
15113,RDM BERAU NUANSA BETON,1170.0
15117,FORTUNA ANEKA SARANA TRIGUNA,1977.5
15118,RDM KIE BP BONTANG,1200.5
15120,RDM Kutai Readymix BP Balikpapan,1100.0
15125,PT BUKIT MAKMUR MANDIRI UTAMA,1150.0
15130,CV. Arum Abadi (ARDI),712.5
15137,PRY APRON BANDARA & ITDC MANDALIKA_,981.6666666666666
15140,"Citra Prasasti Margaraya, PT",1465.0
15142,PT. ADIKARYA TANRISAU,650.0
15143,PT. SATYA KELANA BHAKTI,1300.0
15144,PT. RAJAWALI PUNCAK JAYAWIJAYA,1083.3333333333333
15145,PT. DAVICO ENGINERING,1355.0
15146,PT. EVA MAHKOTA PURA,1355.0
15149,PT.BETON INDO PERKASA,1015.4545454545491
15154,PT Mekar Abadi mandiri,1210.0
15159,PT Surya Perkasa Beton,1209.4736842105262
15168,PERKASA BETON BATAM PT.,500.8333333333333
15173,RDM ARMADA MIX,990.0
15183,KARYA PARE SEJAHTERA,960.0
15188,PROYEK BENDUNGAN KARALLOE,1115.3846153846155
15190,BETON PERKASA CEMERLANG,985.7142857142857
15201,TRI STAR MANDIRI,957.2727272727273
15244,PLTA Batang Toru China Beton,1150.578847252578
15245,GM Prima,1150.578847252578
15247,Pry Tol TbTinggi Seber HKA Indrapur,836.5
15260,PT Ade Lestari Sejati,1400.0
15262,PT Israr Pryk PLTA Sidikalang,1150.578847252578
15263,PT Matawari Lintas Nusa,1150.578847252578
15265,PT Unggul Perdana Mulya,1450.0
15274,AK Tol Aceh BB MLH New,1150.578847252578
15287,RDM BALE DHANA,1041.4285714285713
15290,"PANCA DUTA PRAKARSA, PT",1150.578847252578
15307,PELITA ENAMELWARE IND CO LTD PT.,1150.578847252578
15321,WITON / PRY TOL SERBARAJA,1150.578847252578
15334,PT VENTURI TANI MANDIRI,1150.578847252578
15351,PRY GEDUNG UPI BANDUNG / ADHI KARYA,970.0
15356,BARINDO TRIMITRA MANDIRI PT.,1150.578847252578
15362,DAIWA CONCRETE,1150.578847252578
15370,DUTA BANGUNAN JAYA PT,1150.578847252578
15376,HK GEDUNG / PRY UPI BANDUNG,1150.578847252578
15380,NEVAL INDONESIA PT.,950.0
15389,FRESH BETON SENTUL / PRY APBD,775.0
15390,FRESH BETON SUKABUMI / PRY APBD,770.0
15404,SBB BP SUMMARECON BEKASI,1150.578847252578
15416,PRY BEND. LEUWIKERIS/USI-WBP-ADHI,802.0
15430,RDM WIKA BETON/SUBANG,799.1176470588235
15434,PBR ADAM PAVING,900.0
15446,"RDM BUANA KARYA, CV",1150.578847252578
15447,BUILDING MATERIAL CONSTRUCTION.CV,1150.578847252578
15450,RDM FAJAR BETON MITRA LESTARI,900.0
15453,INTIMIX MITRA PERKASA KUDUS,1150.578847252578
15454,JAYA KONSTRUKSI BETON / BREBES,1150.578847252578
15463,RDM KURMO BETON,890.0
15466,RDM MITRA BETON JEPARA,1150.578847252578
15468,PRY PLTU BATANG / NITTOC,0.0
15482,RDM SAFINA JAYA PL REMBANG,1150.578847252578
15486,SEMARANG MULTI CONS PT.,890.0
15505,RDM VUB SMRG / PRY PENG. BANJIR ROB,1150.578847252578
15512,WIKA YASA KSO - PRY KITB,0.0
15525,"PBR BETON MAS, CV",850.0
15527,"BUMI SRIKANDI NUSANTARA, PT",1150.578847252578
15551,HK SIS/PRY PABRIK GULA WAINGAPU,1150.578847252578
15553,PRY SUTT 40 KV GRATI GIS & TOWER/HP,1187.5
15559,JBI PLANT DRIYOREJO,1150.578847252578
15560,JAYA MULYA CV.,914.6875
15562,"TRI PERKASA, PT",900.0
15564,"PBR MANUNGGAL BETON JAGAD, PT",1150.578847252578
15620,"RDM BINTANG PRATAMA MIX, PT",1085.8333333333333
15624,WIKA / PRY PELABUHAN KIJING,1150.578847252578
15631,RDM AJB PRY RDMP PERTAMINA,1090.909090909091
15641,PT. Kaltim Jaya Beton,1100.0
15645,Pry Preservasi Jln GusikSimp Blusuh,1150.578847252578
15658,PRY PLTMG AMBON PEAKER - NINDYA,1150.578847252578
15659,PT. SURYA INTAN HARMONI,1107.142857142857
15660,PT FIMAKENCANA KERTHASARI,1150.578847252578
15661,PT. SINAR BALI SUMBAWA,1072.2222222222222
15682,PBR / BP I WITON KAMPAR (BP),1237.5
15707,PRIMA KARYA MANUNGGAL,937.1428571428571
15724,RDM PT. Nindya Beton - Proyek Bendu,1150.578847252578
15728,PT. YASA PATRIA PERKASA,1150.578847252578
15729,RDM SpeedMix Toronipa,1150.578847252578
15733,PT. CIPTA BETON SINAR PERKASA,1150.578847252578
15750,PT Nabila Surya Perkasa,1150.578847252578
15751,PT Rama Utama Mandiri,1150.578847252578
15758,Pryk Jalintim Sumsel New,1150.578847252578
15775,PT. Jaya Sentrikon Ind SBA,142.5
15788,Proyek Tol Indrapura Kisaran PO 10,1150.578847252578
15801,Waskita Pabrik Klp Sawit Madina,1150.578847252578
15803,WBP BP Purbasari,1150.578847252578
15804,PT Wika Beton PBB Sumut FRC,1150.578847252578
15824,APG PROJECT TRANSPARK BINTARO,1150.578847252578
15829,MB BLOCK AND PAVERS TANGERANG,1150.578847252578
15833,Pry HKI JO CPA Toll Bengkulu,1070.0
15838,APB BP MARGOREJO / PRY TOL JOGLO,1150.578847252578
15839,PBR ASTON INDUSTRI CONBLOC,1150.578847252578
15845,PT KNE GLOBAL PERSADA,1150.578847252578
15861,PRY ABTON PLANT SUBANG,790.0
15875,MING TRADING INDONESIA,1150.578847252578
15876,PRY TOLL CINERE-JAGORAWI SEKSI 3,1150.578847252578
15896,APB BP NGARU ARU / PRY TOL JOGLO,1150.578847252578
15903,"HAKA UTAMA, PT / PRY PENINGKATAN KA",1000.0
15911,PT.SINOHYDRO CORPORATION LIMITED,1150.578847252578
15920,RDM SUGIH WARAS JAYA PL BATANG,1150.578847252578
15931,WITON / PRY KIW BATANG,815.5714285714286
15933,ABI MANUNGGAL PLANT CITRALAND,741.99998
15936,PRY APB SMELTER / BP MOJOKERTO,1150.578847252578
15939,RDM BZB / PRY PLTMG NUNUKAN,1150.578847252578
15940,BETON PRIMA INDONESIA PT.,897.6923076923077
15941,RDM BIKA,1150.578847252578
15942,PBR BUMI INDAH GENTENG PT,890.0
15976,PP-AMS KSO / PRY BANDARA FAK-FAK,1150.578847252578
15981,PUTRA RESTU IBU ABADI,1150.578847252578
16010,PT. CAHAYA PURNA NUSARAYA,600.0
16012,RDM SINAR KENCANA BETON(NEW),1150.578847252578
16013,RDM TANJUNG RAYA BERSAMA,1150.578847252578
16017,"FOCON ANGGUN KARYA,PT",1150.578847252578
16025,PT BHIMA HASTA,1150.578847252578
16048,PBR / BP I WITON KAMPAR (MP),1238.0
16052,HENGSHENG NEW ENERGY MATERIAL PT.,1150.578847252578
16054,PBR HUME SAKTI MAKASSAR,1150.578847252578
16066,PRY PP-KPS KSO PEKERJAAN Jln TORONI,1150.578847252578
16071,PRY PLTU BOLAANG MONGONDOW,1150.578847252578
16107,Proyek PLTA Batang Toru,1500.0
16108,PT Medan Smart Jaya,1150.578847252578
16116,WBP / PRY BEND. LEUWIKERIS,810.0
16141,PRY BENDUNGAN JRAGUNG / BRANTAS,1150.578847252578
16149,RDM GUNUNG MAS,878.8888888577779
16176,RDM KEMBAR JAYA/ PRY TOL SMRG DEMAK,1150.578847252578
16177,RDM NJM/ PRY TOL SMRG DEMAK,1150.578847252578
